Row,bijection_flag,feasible,infeasibility_flag,error_message
Pagetopsis_maculatus,error,0,,"Initial function value must be finite and real."
Pagodroma_nivea,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pagophilus_groenlandicus,6,0,,
Pagothenia_borchgrevinki,6a,0,,
Pagrus_major,error,0,,"Integration interval contains NaN."
Pagurus_bernhardus,6,0,,
Palaemon_elegans,6a,0,,
Palaemonetes_pugio,6,0,,
Palaemonetes_varians,4,0,,
Paleosuchus_palpebrosus,8,0,,
Paleosuchus_trigonatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pandion_haliaetus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pangasianodon_hypophthalmus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pangasius_pangasius,error,0,,"Integration interval contains NaN."
Pangshura_tecta,6a,0,,
Panopea_abbreviata,6a,0,,
Papasula_abbotti,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Parabuteo_unicinctus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Paracheirodon_innesi,error,0,,"Arrays have incompatible sizes for this operation."
Paradigalla_brevicauda,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Paradisaea_rubra,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Parailia_pellucida,6a,0,,
Paralabrax_auroguttatus,6a,0,,
Paralabrax_clathratus,error,0,,"Integration interval contains NaN."
Paralaudakia_stoliczkana,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Matrix dimensions must agree."
Paralithodes_camtschaticus,error,0,,"Index in position 1 exceeds array bounds. Index must not exceed 1."
Paramesotriton_hongkongensis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Matrix dimensions must agree."
Paranotothenia_magellanica,6a,0,,
Parapocryptes_serperaster,6a,0,,
Parargyrops_edita,6a,0,,
Parastromateus_niger,6a,0,,
Parkesia_motacilla,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Parkesia_noveboracensis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Parma_microlepis,6a,0,,
Parophrys_vetulus,6a,0,,
Paroreomyza_montana,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Parus_major,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Parus_monticolus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Parvaspina_collina,6a,0,,
Passer_cinnamomeus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Passer_domesticus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Passer_montanus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Passerculus_sandwichensis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Passerella_iliaca,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Passerina_amoena,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Passerina_ciris,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Passerina_cyanea,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Patagioenas_fasciata,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pavo_cristatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pecten_maximus,6,0,,
Pedetes_capensis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pedionomus_torquatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pegea_confoederata,6a,0,,
Pegusa_lascaris,6a,0,,
Pelagodroma_marina,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pelecanoides_georgicus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pelecanoides_urinatrix,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pelecanus_erythrorhynchos,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pelecanus_occidentalis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pelecanus_onocrotalus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pellona_ditchela,6a,0,,
Pellona_harroweri,6a,0,,
Pellonula_leonensis,6a,0,,
Pelobates_cultripes,6,0,,
Pelobates_fuscus,6,0,,
Pelobates_syriacus,6,0,,
Pelophylax_bedriagae,6,0,,
Pelophylax_caralitanus,6,0,,
Pelophylax_epeiroticus,6,0,,
Pelophylax_nigromaculatus,6,0,,
Pelophylax_perezi,6,0,,
Pelophylax_porosus,6,0,,
Pelophylax_ridibundus,timeout,0,,
Pelophylax_saharicus,6,0,,
Penaeus_esculentus,error,0,,"Initial function value must be finite and real."
Pennahia_argentata,error,0,,"Initial function value must be finite and real."
Peponocephala_electra,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Percichthys_trucha,6a,0,,
Percilia_irwini,6a,0,,
Percina_tanasi,6,0,,
Perdix_perdix,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Periparus_ater,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Peristedion_cataphractum,6a,0,,
Perna_canaliculus,6,0,,
Perna_viridis,6,0,,
Pernis_apivorus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Petrocephalus_bovei,6a,0,,
Petrochelidon_ariel,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Petrochelidon_pyrrhonota,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Petrochelidon_spilodera,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Petrogale_xanthopus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Petromyzon_marinus,4,0,,
Peucaea_aestivalis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Peucaea_botterii,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Peucaea_cassinii,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phacellodomus_ruber,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phacellodomus_sibilatrix,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phaeognathus_hubrichti,timeout,0,,
Phaethon_aethereus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phaethon_lepturus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phaethon_rubricauda,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phaethornis_augusti,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phalacrocorax_aristotelis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phalacrocorax_auritus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phalacrocorax_brasilianus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phalacrocorax_carbo,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phalacrocorax_pelagicus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phalacronotus_micronemus,6a,0,,
Phalaenoptilus_nuttallii,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phalaropus_lobatus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phascolarctos_cinereus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phasianus_colchicus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Phataginus_tetradactyla,error,0,,"Integration interval contains NaN."
Phataginus_tricuspis,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pheucticus_ludovicianus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Pheucticus_melanocephalus,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
Philomachus_pugnax,error,0,,"FZERO cannot continue because supplied function_handle ==> fnget_kap failed with the error below.   Integration interval contains NaN."
