species,p_Am,kap,v,p_M,E_G,h_a,E_Hb,E_Hj,E_Hx,E_Hp,k_J,kap_R,kap_X,kap_P,family,order,class,phylum,climate,ecozone,habitat,embryo,migrate,food,gender,reprod,ab,ah,aj,ax,ap,am,tg,tb,tj,tx,tp,Wwb,Wwj,Wwx,Wwp,Wwi,Lb,Lj,Lx,Lp,Li,Ri,Ni,GSI,NR,d_V,T_typical,f,t_0,model,completeness,s_M,metamorphosis,weaning,foetus,genus
Larus_fuscus,2.427692e+03,9.562600e-01,3.707200e-02,5.061936e+02,7.312708e+03,1.250000e-13,3.605000e+03,,3.087000e+04,8.259000e+04,2.070900e-02,9.500000e-01,8.000000e-01,1.000000e-01,Laridae,Charadriiformes,Aves,Chordata,Cfb Dfb Dfc,THp,0iFe 0iMm biMc,Tnsfm,Ms,biCvf biCi biSi biSv,Dg,O,5.920205e+00,,,1.078095e+01,2.050244e+01,1.647987e+03,,,,4.860745e+00,1.458223e+01,5.532000e+01,,,1.011750e+03,1.065000e+03,,,,,5.500000e+01,6.340987e-02,,,,2.800000e-01,3.140500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Larus
Larus_glaucescens,2.324732e+03,9.310700e-01,4.467400e-02,4.463967e+02,7.328466e+03,1.061000e-14,8.493000e+03,,8.216000e+04,1.751000e+05,1.825300e-02,9.500000e-01,8.000000e-01,1.000000e-01,Laridae,Charadriiformes,Aves,Chordata,MC ME,MPN MN,0iMm biMc,Tnsfm,Ml,biCvf biCi biSi biSv,Dg,O,5.511915e+00,,,1.134481e+01,2.301060e+01,1.513960e+03,,,,5.832894e+00,1.749868e+01,7.075000e+01,,,8.987950e+02,9.461000e+02,,,,,,5.706888e-02,,,,2.800000e-01,3.140500e+02,1.000000e+00,,std,2.700000e+00,1.000000e+00,False,False,False,Larus
Larus_marinus,4.184211e+03,9.092900e-01,3.684600e-02,8.899377e+02,7.305628e+03,1.503000e-14,7.888000e+03,,8.567000e+04,1.629000e+05,3.818200e-02,9.500000e-01,8.000000e-01,1.000000e-01,Laridae,Charadriiformes,Aves,Chordata,MC,MAN,0iMm biMc,Tnsfm,Ml,biCvf biCi biSi biSv,Dg,O,5.511915e+00,,,1.225215e+01,2.573261e+01,1.551809e+03,,,,6.740233e+00,2.022070e+01,8.000000e+01,,,1.336650e+03,1.407000e+03,,,,,,5.918254e-02,,,,2.800000e-01,3.140500e+02,1.000000e+00,,std,2.900000e+00,1.000000e+00,False,False,False,Larus
Larus_occidentalis,2.970139e+03,8.677100e-01,4.157400e-02,6.245231e+02,7.322168e+03,7.172000e-14,1.340000e+04,,1.229000e+05,2.311000e+05,2.621900e-02,9.500000e-01,8.000000e-01,1.000000e-01,Laridae,Charadriiformes,Aves,Chordata,BWh Csb,MPE,0iFe 0iMm biMc,Tnsfm,Ms,biCvf biCi biSi biSv,Dg,O,5.307770e+00,,,1.127028e+01,2.319531e+01,1.603851e+03,,,,5.962513e+00,1.788754e+01,6.750000e+01,,,7.598100e+02,7.998000e+02,,,,,,6.340987e-02,,,,2.800000e-01,3.140500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Larus
Larus_pacificus,2.457117e+03,9.537000e-01,4.412700e-02,4.283226e+02,7.317208e+03,4.154000e-14,4.433000e+03,,7.527000e+04,1.624000e+05,1.855000e-02,9.500000e-01,8.000000e-01,1.000000e-01,Laridae,Charadriiformes,Aves,Chordata,MB MC,MIS MPSW,0iMm biMc,Tnsfm,Ml,biCvf biCi biSi biSv,Dg,O,5.511915e+00,,,1.290025e+01,2.767691e+01,1.419337e+03,,,,7.388332e+00,2.216500e+01,6.300000e+01,,,1.425000e+03,1.500000e+03,,,,,,4.459827e-02,,,,2.800000e-01,3.140500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Larus
Lates_calcarifer,9.644171e+02,9.027900e-01,1.721200e-02,1.802099e+02,5.242195e+03,3.286000e-11,1.486000e-02,6.143000e-01,,1.572000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Latidae,Centropomiformes,Actinopterygii,Chordata,MA,MIN MPSW,0iMm jiMr,Mp,Ma,bjPz jiCvf jiCi,Hsm,O,8.942679e-01,,,,,5.192851e+03,,,,,,3.440000e-04,,,7.500000e+03,6.000000e+04,,,,1.000000e+02,2.000000e+02,3.214997e+05,,,,2.000000e-01,3.031500e+02,1.000000e+00,,abj,2.500000e+00,3.439311e+00,True,False,False,Lates
Lates_longispinis,1.731249e+02,7.843100e-01,2.141000e-02,2.124640e+01,5.214442e+03,4.809000e-10,1.729000e-01,2.995000e-01,,6.417000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Latidae,Centropomiformes,Actinopterygii,Chordata,MA,MIN MPSW,0iMm jiMr,Mp,Ma,bjPz jiCvf jiCi,Hsm,O,1.164176e+00,,,,,3.862949e+03,,,,,,3.440000e-04,,,8.940000e+01,1.200000e+03,,,,2.500000e+01,5.700000e+01,4.918522e+03,,,,2.000000e-01,3.001500e+02,1.000000e+00,,abj,2.500000e+00,1.200343e+00,True,False,False,Lates
Lates_mariae,3.362539e+01,5.848300e-01,1.648200e-02,5.937900e+00,5.241494e+03,3.068000e-11,8.315000e-01,7.757000e+01,,1.628000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Latidae,Centropomiformes,Actinopterygii,Chordata,MA,TPa,0iFl,Fp,,bjPz jiCvf jiCi,Hsm,O,8.942679e-01,,,,,5.192851e+03,,,,,,3.440000e-04,,,9.067000e+02,4.900000e+03,,,,4.550000e+01,8.000000e+01,2.628614e+04,,,,2.000000e-01,3.031500e+02,1.000000e+00,,abj,2.500000e+00,4.552708e+00,True,False,False,Lates
Lates_niloticus,4.177717e+02,6.742100e-01,2.529200e-02,1.720160e+01,5.232181e+03,8.988000e-11,1.884000e-01,1.770000e+00,,3.991000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Latidae,Centropomiformes,Actinopterygii,Chordata,BWh,TPa,0iFr,Fp,Mp,bjPz jiCvf jiCi,Hsm,O,8.942679e-01,,,,,5.192851e+03,,,,,,3.440000e-04,,,1.084495e+04,2.000000e+05,,,,7.570000e+01,2.000000e+02,1.071666e+06,,,,2.000000e-01,3.011500e+02,1.000000e+00,,abj,2.500000e+00,2.109349e+00,True,False,False,Lates
Latimeria_chalumnae,7.163132e+02,7.252800e-01,4.782800e-02,1.905950e+01,5.229383e+03,2.503900e-09,1.256046e+05,,,2.745544e+07,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Latimeriidae,Coelacanthiformes,Sarcopterygii,Chordata,MA,MIW,0iMdb,Mv,,biCic biCvf,D,O,7.552162e+02,,,,1.032895e+04,3.098686e+04,,,,,,4.736290e+02,,,3.426136e+04,8.000000e+04,3.600000e+01,,,1.500000e+02,1.990000e+02,2.317217e-02,,,,2.000000e-01,2.871500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Latimeria
Latonopsis_australis,1.669242e+02,6.639800e-01,2.072500e-02,2.373174e+03,4.447063e+03,8.620000e-06,1.214000e-02,,,9.341000e-02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Sididae,Ctenopoda,Branchiopoda,Arthropoda,A,TPi,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,9.315265e-01,,,,1.863053e+00,2.040487e+01,,,,,9.315265e-01,1.218819e-05,,,5.059442e-05,3.117647e-04,5.600000e-02,,,9.000000e-02,1.650000e-01,9.017456e+00,,,,1.700000e-01,3.021500e+02,1.000000e+00,8.951600e-01,std,2.600000e+00,1.000000e+00,False,False,False,Latonopsis
Latris_lineata,1.541741e+03,9.198900e-01,3.366500e-02,2.323485e+02,5.228875e+03,3.510000e-10,5.126000e-02,5.257000e-01,,4.195000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Latridae,Centrarchiformes,Actinopterygii,Chordata,MB,MAS MIS,0iMc,Mp,,biCi,D,O,1.559614e+01,,,,,1.893106e+04,,,,,,1.200000e-03,,,2.022546e+03,2.500000e+04,,,,5.190000e+01,1.200000e+02,5.337787e+03,,,,2.000000e-01,2.971500e+02,1.000000e+00,2.049868e+02,abj,2.500000e+00,2.160570e+00,True,False,False,Latris
Leiognathus_bindus,7.657752e+01,9.793200e-01,2.584600e-02,2.906740e+01,5.204965e+03,6.356000e-09,1.747000e-02,3.446000e-02,,1.845000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Leiognathidae,Acanthuriformes ,Actinopterygii,Chordata,MA,MI MPSW,0iMc 0iMr,Fpe,Mo,biPz,D,O,1.194449e+00,,,,,8.073587e+02,,,,,,2.680000e-04,,,1.562399e+01,5.330000e+01,,,,9.300000e+00,1.400000e+01,6.471101e+01,,,,2.000000e-01,3.011500e+02,1.000000e+00,,abj,2.200000e+00,1.251781e+00,True,False,False,Leiognathus
Leiothlypis_peregrina,8.245141e+02,9.247500e-01,4.381000e-02,5.617545e+02,7.289233e+03,1.658000e-11,3.360000e+02,,1.659000e+03,3.578000e+03,2.476600e-02,9.500000e-01,8.000000e-01,1.000000e-01,Parulidae,Passeriformes,Aves,Chordata,Dfb Dfc,THn,0iTh 0iTi 0iTs,Tnsf,Ml,biCi,Dg,O,2.296631e+00,,,3.695219e+00,6.492395e+00,2.840958e+02,,,,1.398588e+00,4.195764e+00,1.340000e+00,,,9.025000e+00,9.500000e+00,,,,,,1.351657e-01,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Leiothlypis
Lepadogaster_lepadogaster,8.409098e+01,9.589000e-01,4.848000e-02,4.884000e+01,5.218000e+03,5.237000e-09,6.346000e-01,,,3.606000e+02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Gobiesocidae,Gobiesociformes,Actinopterygii,Chordata,MB,MAE,0iMi jiMi,Mnfm,,biCi,D,O,2.225009e+01,,,,6.953154e+02,4.402573e+03,,,,,,3.225600e-03,,,1.468184e+00,6.300000e+00,5.200000e-01,,,4.000000e+00,6.500000e+00,2.793821e-01,,,,2.000000e-01,2.901500e+02,1.000000e+00,,std,2.000000e+00,1.000000e+00,False,False,False,Lepadogaster
Lepidochelys_kempii,7.283207e+02,6.929000e-01,4.241000e-02,2.017000e+01,7.841000e+03,1.421000e-09,1.324000e+04,,,3.648000e+07,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Cheloniidae,Testudines,Reptilia,Chordata,MA MB MC,MAW,0bTd biMcp,Tt,Mo,biCi biHa,Dtmf,O,2.235670e+01,,,,4.015000e+03,1.761029e+04,,,,,,1.400000e+01,,,4.490000e+04,4.500000e+04,3.800000e+00,,,6.500000e+01,7.050000e+01,6.030000e-01,,,,3.000000e-01,2.931500e+02,1.000000e+00,,std,1.700000e+00,1.000000e+00,False,False,False,Lepidochelys
Lepidochelys_olivacea,9.719230e+02,8.942900e-01,5.756400e-02,3.238500e+01,7.354518e+03,3.273000e-10,4.785000e+03,,,2.554000e+07,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Cheloniidae,Testudines,Reptilia,Chordata,MA,MC,0bTd biMcp,Tt,Mo,biCi biHa,Dtmf,O,2.235670e+01,,,,6.205000e+03,1.825000e+04,,,,,,1.700000e+01,,,4.490000e+04,4.000000e+04,,,,,,1.780822e-01,,,,3.000000e-01,2.931500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Lepidochelys
Lepidogobius_lepidus,4.299234e+01,9.599200e-01,2.117100e-02,2.222000e+01,5.225061e+03,5.494000e-07,2.449000e-02,,,1.569000e+02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Gobiidae,Gobiiformes,Actinopterygii,Chordata,MB,MPE,0iMcd,Ms,,biCi,D,O,3.042621e+01,,,,,7.403711e+03,,,,,,1.600000e-04,,,8.000000e-01,9.300000e+00,,,,4.500000e+00,1.000000e+01,1.124269e+00,,,,2.000000e-01,2.821500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Lepidogobius
Lepidonotothen_squamifrons,1.181402e+03,5.823400e-01,1.780900e-02,2.384010e+02,5.223170e+03,4.920000e-07,3.563000e-01,2.051000e+00,,1.112000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Nototheniidae,Perciformes,Actinopterygii,Chordata,ME,MS,bjMp jiMd,Ms,,biCi,D,O,4.719974e+02,,,,,4.267372e+04,,,,,,1.400000e-03,,,5.890000e+02,2.040000e+03,,,,3.750000e+01,5.500000e+01,8.014301e+01,,,,2.000000e-01,2.748500e+02,1.000000e+00,,abj,2.500000e+00,1.775899e+00,True,False,False,Lepidonotothen
Lepidorhombus_boscii,3.994971e+02,6.235000e-01,1.887100e-01,3.758320e+01,5.219805e+03,8.898000e-08,1.113000e+00,1.114000e+00,,1.571000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scophthalmidae,Pleuronectiformes,Actinopterygii,Chordata,MC,MAE MAm,0jMp jiMcd,Mp,Mo,bjPz jiCi,D,O,3.408455e+01,,,,,2.843625e+04,,,,,,5.236000e-04,,,4.930000e+01,4.230000e+02,,,,2.000000e+01,4.000000e+01,6.695678e+01,,,,2.000000e-01,2.801500e+02,1.000000e+00,,abj,2.500000e+00,1.000297e+00,True,False,False,Lepidorhombus
Lepidorhombus_whiffiagonis,9.606652e+02,4.319800e-01,1.298800e-01,5.051160e+01,5.230849e+03,1.568000e-07,1.390000e+00,1.396000e+00,,4.400000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Scophthalmidae,Pleuronectiformes,Actinopterygii,Chordata,MC,MAE MAm,0jMp jiMcd,Mp,Mo,bjPz jiCi,D,O,3.408455e+01,,,,,2.843625e+04,,,,,,5.236000e-04,,,1.080000e+02,1.461000e+03,,,,2.580000e+01,6.000000e+01,3.601037e+02,,,,2.000000e-01,2.801500e+02,1.000000e+00,,abj,2.500000e+00,1.001430e+00,True,False,False,Lepidorhombus
Lepidotrigla_argus,1.669102e+01,9.682000e-01,2.043400e-02,1.681450e+01,5.234944e+03,5.693000e-09,2.650000e-02,1.209000e+00,,9.882000e+02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Triglidae,Perciformes,Actinopterygii,Chordata,MA,MIN MPSW,bjMp jiMd,Mp,,bjPz jiCi,D,O,5.295529e+00,,,,,1.449651e+03,,,,,,1.800000e-04,,,5.600000e+00,4.680000e+01,,,,9.000000e+00,1.800000e+01,4.470041e+01,,,,2.000000e-01,2.976500e+02,1.000000e+00,,abj,2.500000e+00,3.552223e+00,True,False,False,Lepidotrigla
Lepidotrigla_cavillone,4.605518e+01,9.448900e-01,1.962500e-02,1.874040e+01,5.231791e+03,8.412000e-08,7.772000e-02,5.579000e-01,,1.377000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Triglidae,Perciformes,Actinopterygii,Chordata,MB,MAE MAm,bjMp jiMd,Mp,,bjPz jiCi,D,O,1.284527e+01,,,,,4.688525e+03,,,,,,3.800000e-04,,,5.700000e+00,1.350000e+02,,,,8.000000e+00,2.250000e+01,1.714143e+01,,,,2.000000e-01,2.881500e+02,1.000000e+00,,abj,2.500000e+00,1.923495e+00,True,False,False,Lepidotrigla
Lepisma_saccharina,2.100172e+01,8.854000e-01,3.825000e-03,1.138000e+02,4.422000e+03,2.423000e-07,1.024000e-01,6.276000e-01,,2.814000e+00,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Lepismatidae,Thysanura,Insecta,Arthropoda,A B C D,TH TN TA TP,0iTf,Ts,,biD,D,O,3.574029e+01,,,,1.272403e+02,9.125000e+02,,,,,9.150000e+01,2.800000e-04,,,7.000000e-03,4.809000e-02,2.000000e-01,,,6.000000e-01,1.200000e+00,1.273464e-01,1.000000e+02,,,1.700000e-01,2.981500e+02,1.000000e+00,,abj,2.500000e+00,1.692433e+00,True,False,False,Lepisma
Lepomis_cyanellus,1.686717e+02,9.923700e-01,7.457900e-02,1.936360e+01,5.210845e+03,2.585000e-09,1.205000e-02,1.206000e-02,,2.128000e+02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Centrarchidae,Centrarchiformes,Actinopterygii,Chordata,Cfb Dfa,THn,0iFl 0iFp,Fnm,,biCi,D,O,1.265535e+00,,,,1.154801e+02,2.309602e+03,,,,,,5.230000e-04,,,7.000000e+00,9.600000e+02,4.200000e-01,,,6.600000e+00,3.000000e+01,1.125735e+02,,,,2.000000e-01,2.981500e+02,1.000000e+00,,abj,2.500000e+00,1.000276e+00,True,False,False,Lepomis
Lepomis_gulosus,5.127808e+01,9.325800e-01,1.509700e-01,1.403690e+01,5.261110e+03,6.776000e-09,1.824000e-01,2.923000e+00,,3.585000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Centrarchidae,Centrarchiformes,Actinopterygii,Chordata,Cfa Dfa,THn,0iFl,Fh,,biCi biCvf,D,O,8.677242e-01,,,,,3.522059e+03,,,,,,5.200000e-04,,,9.530458e+00,6.730000e+02,,,,7.500000e+00,3.100000e+01,1.435524e+02,,,,2.000000e-01,2.911500e+02,1.000000e+00,,abj,2.500000e+00,2.517065e+00,True,False,False,Lepomis
Lepomis_macrochirus,1.461372e+02,7.525200e-01,7.027300e-02,2.489330e+01,5.225398e+03,3.151000e-09,2.768000e+00,7.349000e+00,,2.069000e+04,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Centrarchidae,Centrarchiformes,Actinopterygii,Chordata,Dfa Dfb Dfc Cfa,THn,0iFr 0iFl 0iFp,Fs Fv Fnm,,biHa biPz jiCi piCvf,D,O,5.400401e+00,,,,4.073393e+02,2.732673e+03,,,,,4.019389e+02,4.585824e-03,,,1.417000e+01,3.402000e+02,5.450000e-01,,,,2.290000e+01,4.037591e+02,,,,2.000000e-01,2.981500e+02,1.000000e+00,,abj,2.500000e+00,1.380991e+00,True,False,False,Lepomis
Leptodora_kindtii,4.620398e+01,8.331400e-01,2.379000e-02,1.652403e+02,7.903216e+02,2.402000e-05,1.645000e-03,,,1.570000e-01,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Leptodoridae,Haplopoda,Branchiopoda,Arthropoda,Csa Cfa Cfb Dfa Dfb Dfc,TH,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,2.247923e+01,,,,2.647923e+01,1.200000e+02,,,,,4.000000e+00,3.105000e-11,,,1.482462e-09,4.930625e-08,1.800000e-01,,,6.530000e-01,2.100000e+00,1.400000e+01,,,,3.000000e-02,2.881500e+02,1.000000e+00,5.872300e+00,std,2.700000e+00,1.000000e+00,False,False,False,Leptodora
Leptomysis_lingvura,1.135186e+02,9.000000e-01,6.125100e-03,1.724333e+03,4.442307e+03,1.490000e-06,1.239000e-02,6.266000e-02,,7.859000e-01,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Mysidae,Mysida,Malacostraca,Arthropoda,MB MC,MANE MAm,0iMpe 0iMi,Mbf,,biPp,D,O,2.050514e+01,,,,6.995870e+01,5.860656e+02,,,,,4.945356e+01,5.658824e-05,,,1.435294e-03,4.317647e-03,1.650000e-01,,,4.850000e-01,7.000000e-01,1.335052e-01,,,,1.700000e-01,2.931500e+02,1.000000e+00,,abj,2.500000e+00,1.533264e+00,True,False,False,Leptomysis
Leptopogon_amaurocephalus,1.234823e+03,9.145700e-01,2.684100e-02,9.432321e+02,7.320054e+03,4.218000e-12,2.911000e+02,,2.017000e+03,3.528000e+03,3.925000e-02,9.500000e-01,8.000000e-01,1.000000e-01,Tyrannidae,Passeriformes,Aves,Chordata,A,TN,0iTi,Tnpf,,biCii xiHs,Dg,O,2.858030e+00,,,5.411973e+00,1.051986e+01,4.882896e+02,,,,2.553943e+00,7.661829e+00,1.700000e+00,,,1.235000e+01,1.300000e+01,,,,,,5.631904e-02,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Leptopogon
Leptoptilos_crumeniferus,4.470253e+03,9.546900e-01,3.536600e-02,6.234960e+02,7.315995e+03,3.092000e-14,2.677000e+03,,1.578000e+05,3.488000e+05,2.597600e-02,9.500000e-01,8.000000e-01,1.000000e-01,Ciconiidae,Ciconiiformes,Aves,Chordata,A BSh Cwb Cwc,TPa,0iTi 0iTs,Tnpfm,Ms,biCv biSv,Dg,O,6.124350e+00,,,1.956883e+01,4.645778e+01,2.193534e+03,,,,1.344448e+01,4.033343e+01,6.800000e+01,,,6.650000e+03,7.000000e+03,,,,,,4.075615e-02,,,,2.800000e-01,3.136500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Leptoptilos
Leptosomus_discolor,8.555768e+02,9.925900e-01,2.640300e-02,2.537308e+02,7.308388e+03,2.093000e-13,4.209000e+01,,6.028000e+02,2.979000e+03,1.052000e-02,9.500000e-01,8.000000e-01,1.000000e-01,Leptosomidae,Leptosomiformes,Aves,Chordata,A,TPam,0iTf,Tnwf,,biCii,Dg,O,4.082900e+00,,,8.503934e+00,1.734600e+01,1.495341e+03,,,,4.421034e+00,1.326310e+01,3.000000e+00,,,2.137500e+02,2.250000e+02,,,,,4.500000e+01,7.436430e-02,,,,2.800000e-01,3.126500e+02,1.000000e+00,,std,2.000000e+00,1.000000e+00,False,False,False,Leptosomus
Lepturacanthus_savala,1.661065e+02,9.938600e-01,2.761400e-02,2.540380e+01,5.215289e+03,2.974000e-09,6.896000e-03,8.340000e-03,,7.530000e+02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Trichiuridae,Scombriformes,Actinopterygii,Chordata,MA,MI MPW,0jMp jiMp,Mp,Mo,bjPz jiCi jiCvf,D,O,1.437083e+00,,,,,1.274820e+03,,,,,,5.200000e-04,,,4.159298e+01,7.580000e+02,,,,3.800000e+01,1.000000e+02,2.730456e+01,,,,2.000000e-01,3.014500e+02,1.000000e+00,,abj,2.500000e+00,1.065113e+00,True,False,False,Lepturacanthus
Lethenteron_appendix,6.823358e+01,5.838400e-01,3.296300e-02,1.269640e+01,3.274990e+03,6.323000e-07,6.749000e-01,,,6.835000e+03,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Petromyzontidae,Petromyzontiformes,Cephalaspidomorphi,Chordata,Cfa Dfa Dfb,THn,0iFc,Ft,Mp,biD,Dt,Os,4.272278e+01,,,,3.074854e+03,4.331615e+03,,,,,3.032131e+03,5.200000e-04,,,4.000000e+00,5.150000e+01,,,,1.500000e+01,3.500000e+01,4.125682e+00,,,5.185000e+03,1.250000e-01,2.841500e+02,1.000000e+00,,std,2.100000e+00,1.000000e+00,False,False,False,Lethenteron
Leucogeranus_leucogeranus,4.818184e+03,9.603900e-01,4.118600e-02,6.927461e+02,7.312422e+03,6.321000e-14,4.342000e+03,,1.179000e+05,2.638000e+05,2.950400e-02,9.500000e-01,8.000000e-01,1.000000e-01,Gruidae,Gruiformes,Aves,Chordata,ET,THp,0iTht,Tnsfm,Ml,bxCi xiO,Dg,O,5.809820e+00,,,1.612156e+01,3.674504e+01,1.792750e+03,,,,1.031174e+01,3.093522e+01,1.217000e+02,,,5.019040e+03,5.283200e+03,,,,,,4.038488e-02,,,,2.800000e-01,3.135500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Leucogeranus
Leuconotopicus_borealis,1.898255e+03,6.975100e-01,4.423000e-02,7.424729e+02,7.274478e+03,7.034000e-16,2.514000e+03,,3.319000e+04,5.534000e+04,3.235900e-02,9.500000e-01,8.000000e-01,1.000000e-01,Picidae,Piciformes,Aves,Chordata,Cfa,THn,0iTi 0iTh,Tnwfm Tntfm,,biCii biHs,Dg,O,2.245595e+00,,,5.291008e+00,1.138183e+01,7.454097e+02,,,,3.045413e+00,9.136240e+00,3.300000e+00,,,4.560000e+01,4.800000e+01,,,,,,7.478572e-02,,,,2.800000e-01,3.149500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Leuconotopicus
Leucophaeus_atricilla,2.607134e+03,9.701300e-01,4.685600e-02,7.981001e+02,7.299311e+03,9.429000e-13,2.875000e+03,,6.328000e+04,2.408000e+05,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Laridae,Charadriiformes,Aves,Chordata,Cfa Dfa Dfb,THn,0iFl 0iFm 0iMm,Tnsfm,Ms,biCvf biCi,Dg,O,4.082900e+00,,,8.619595e+00,1.769298e+01,1.040847e+03,,,,4.536695e+00,1.361009e+01,3.010000e+01,,,2.926000e+02,3.080000e+02,,,,,,6.340987e-02,,,,2.800000e-01,3.140500e+02,1.000000e+00,0.000000e+00,std,2.500000e+00,1.000000e+00,False,False,False,Leucophaeus
Leucoraja_naevus,3.279307e+02,3.982600e-01,3.006100e-02,1.324010e+01,5.239754e+03,1.050000e-08,1.541000e+04,,,3.633000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Rajidae,Rajiformes,Chondrichthyes,Chordata,MC,MAE,0iMcd,Ms,,biCi,D,O,1.372500e+02,,,,3.422250e+03,5.110000e+03,,,,,3.285000e+03,7.000000e+00,,,1.161000e+03,3.326000e+03,1.100000e+01,,,5.700000e+01,8.000000e+01,2.465753e-01,,,,2.000000e-01,2.931500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Leucoraja
Leucoraja_wallacei,1.856612e+03,6.615100e-01,3.200000e-02,1.455778e+02,5.227793e+03,8.392000e-08,5.623000e+04,,,3.980000e+06,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Rajidae,Rajiformes,Chondrichthyes,Chordata,MC,MASE,0iMcd,Ms,,biCi,D,O,1.093270e+03,,,,,1.261466e+04,,,,,,1.742425e+02,,,3.893681e+03,8.300000e+03,1.200000e+01,,,3.380000e+01,4.350000e+01,9.512742e-03,,,,2.000000e-01,2.844500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Leucoraja
Leucosticte_tephrocotis,9.884661e+02,8.790300e-01,4.545600e-02,4.422064e+02,7.326869e+03,2.796000e-13,1.152000e+03,,8.816000e+03,2.108000e+04,1.793900e-02,9.500000e-01,8.000000e-01,1.000000e-01,Fringillidae,Passeriformes,Aves,Chordata,Dsc Dfc,THn,0iTf 0iThh,Tnpf,Ml,biCi biHs,Dg,O,2.755957e+00,,,4.945051e+00,9.323239e+00,1.065359e+03,,,,2.189094e+00,6.567282e+00,3.000000e+00,,,3.097000e+01,3.260000e+01,,,,,,1.982430e-01,,,,2.800000e-01,3.147500e+02,1.000000e+00,,std,2.500000e+00,1.000000e+00,False,False,False,Leucosticte
Leydigia_ciliata,2.680789e+01,8.013900e-01,1.858200e-02,6.512938e+02,4.450546e+03,7.934000e-06,4.357000e-03,,,1.293000e-02,2.000000e-03,9.500000e-01,8.000000e-01,1.000000e-01,Chydoridae,Anomopoda,Branchiopoda,Arthropoda,A B,TP TA,0iFp 0iFl 0iFm,Fbf,,biPp biD,D,Apf,8.295022e-01,,,,2.049358e+00,2.040487e+01,,,,,1.219856e+00,3.529171e-06,,,1.140327e-05,4.911765e-05,3.700000e-02,,,5.470000e-02,8.900000e-02,1.042481e+00,,,,1.700000e-01,3.021500e+02,1.000000e+00,2.998400e-01,std,2.600000e+00,1.000000e+00,False,False,False,Leydigia
